İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,goals,assists,accuratePasses,totalPasses,accuratePassesPercentage,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,shotFromSetPiece,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToShot,wasFouled,fouls,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,crossesNotClaimed,matchesStarted,totalCross,totalLongBalls,goalsConceded,yellowRedCards,ballRecovery,appearances,countRating,bigChancesCreated,bigChancesMissed,expectedAssists,accurateOwnHalfPasses,accurateOppositionHalfPasses,tackles,interceptions,groundDuelsWon,groundDuelsWonPercentage,penaltyWon,penaltyConceded,freeKickGoal,errorLeadToGoal,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,hitWoodwork,ownGoals,penaltySave,punches,runsOut,successfulRunsOut,highClaims,setPieceConversion,totalAttemptAssist,totalContest,tacklesWon,tacklesWonPercentage,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,outfielderBlocks,goalsPrevented
Danylo Slyva,1918196,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,6,0.0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Sliusar,1034049,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.6333333333333,0,0,208,269,77.32,24,1,2,100.0,3,0,0,1,100.0,6,2,19,51.35,725,0.0,0,0,0,19,51.35,16,5,7,14,9,0,0,0,0,0,0,8,1,37,0,0,93,16,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Sliusar,1034049,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.7,0,0,93,118,78.81,15,0,0,0.0,2,0,0,0,0.0,1,1,4,50.0,311,0.0,0,0,0,7,63.64,9,3,0,6,9,0,2,0,0,0,0,5,1,11,0,0,36,6,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Sliusar,1034049,Premier League 23/24,Ukrainian Premier League,Rukh Lviv,6.7666666666667,0,0,61,75,81.33,12,2,2,50.0,1,0,0,0,0.0,3,2,10,55.56,259,0.0,0,0,0,7,53.85,13,3,3,2,6,0,1,0,0,0,0,2,0,13,0,0,32,7,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Nazar Kasarda,1405534,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.3,0,0,8,12,0.0,3,1,0,0.0,1,0,0,1,0.0,0,0,0,0.0,41,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Mykhailo Dziun,1918428,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.3,0,0,3,4,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,15,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Dmytro Sebro,2121365,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,0.0,0,0,1,2,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,7,0.0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Kyrylo Rybak,2361113,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.6,0,0,10,14,0.0,0,0,1,100.0,0,0,0,0,0.0,0,0,0,0.0,35,0.0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Vitalii Roman,1136050,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.8846153846154,3,1,300,408,73.53,39,6,10,71.43,4,0,0,4,19.05,8,5,12,37.5,1157,37.5,0,0,0,35,49.3,36,10,12,11,33,0,0,0,0,0,0,12,21,71,0,0,112,13,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Vitalii Roman,1136050,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.8346153846154,0,0,685,914,74.95,87,16,39,84.78,3,0,0,19,26.03,11,1,32,62.75,2303,0.0,0,0,0,43,37.07,54,8,13,25,49,4,5,0,0,0,0,24,73,116,0,0,196,27,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Vitalii Roman,1136050,Premier League 23/24,Ukrainian Premier League,Rukh Lviv,6.8703703703704,0,1,759,976,77.77,111,18,51,71.83,8,1,1,13,32.5,14,7,36,48.0,2430,0.0,0,0,2,54,40.6,68,17,25,48,88,0,1,2,0,0,0,27,40,133,0,1,237,27,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Bohdan Levytskyi,2080975,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.6,0,0,76,83,91.57,4,0,0,0.0,0,0,0,0,0.0,1,0,4,66.67,160,0.0,0,0,0,6,50.0,3,1,1,1,5,0,3,0,0,0,0,1,0,12,0,0,14,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Mykola Kyrychok,1493278,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.375,0,0,64,76,84.21,2,0,0,0.0,1,0,0,1,100.0,0,0,6,75.0,328,0.0,0,0,0,1,20.0,8,1,2,3,6,0,0,0,0,0,0,2,1,5,0,0,27,4,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Arsen Zalypka,1957670,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.3666666666667,0,0,22,32,68.75,3,0,2,100.0,0,0,0,0,0.0,0,0,2,50.0,178,0.0,0,0,0,2,50.0,0,1,3,7,7,0,0,0,0,0,0,2,5,4,0,0,9,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Arsen Zalypka,1957670,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.5,0,0,3,5,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,10,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yurii Kopyna,839002,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.6785714285714,1,1,380,510,74.51,40,8,5,83.33,2,0,0,13,35.14,10,2,16,43.24,1163,10.0,0,0,0,30,43.48,23,3,5,13,28,0,1,0,0,0,0,13,37,69,0,0,109,14,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yurii Kopyna,839002,Premier League 24/25,Ukrainian Premier League,Oleksandria,6.5636363636364,0,0,286,344,83.14,21,3,0,0.0,1,0,0,2,40.0,2,1,15,71.43,745,0.0,0,0,0,22,55.0,24,2,3,7,12,0,0,0,0,0,0,7,5,40,0,0,75,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yurii Kopyna,839002,Premier League 23/24,Ukrainian Premier League,Oleksandria,6.9307692307692,1,0,965,1175,82.13,117,10,15,75.0,1,0,0,12,31.58,9,1,60,57.69,2340,11.11,0,0,0,81,56.25,65,11,28,22,76,0,8,0,0,0,0,26,38,144,0,0,281,26,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleksiy Tovarnytskyi,1648443,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.6666666666667,0,0,226,271,83.39,18,0,0,0.0,1,0,0,0,0.0,1,1,10,55.56,540,0.0,0,0,0,28,62.22,24,4,3,5,11,0,1,0,0,0,0,6,0,45,0,0,74,6,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleksiy Tovarnytskyi,1648443,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.55,0,0,17,23,73.91,1,0,0,0.0,0,0,0,0,0.0,0,0,1,100.0,64,0.0,0,0,0,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,7,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Volodymyr Yasinskyi,2207762,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.2666666666667,0,0,12,32,37.5,2,0,0,0.0,1,0,0,1,50.0,0,0,2,66.67,142,0.0,0,0,0,2,22.22,7,1,0,4,8,0,2,0,0,0,0,2,2,9,0,0,13,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Erik Kalinets,2086715,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.6,0,0,2,3,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,8,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Kiril Denysov,2474751,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yuriy-Volodymyr Gereta,1086432,Premier League 25/26,Ukrainian Premier League,Rukh Lviv,6.9318181818182,0,0,596,701,85.02,29,0,0,0.0,0,0,0,0,0.0,0,0,12,92.31,1980,0.0,0,0,0,147,62.55,16,7,5,1,2,0,0,0,57,4,1,22,0,235,35,0,107,22,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yuriy-Volodymyr Gereta,1086432,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,7.125,0,0,79,96,82.29,14,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,360,0.0,0,0,0,37,68.52,2,2,1,0,0,0,0,0,9,2,1,4,0,54,2,0,15,4,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yuriy-Volodymyr Gereta,1086432,Premier League 23/24,Ukrainian Premier League,Rukh Lviv,6.6,0,0,78,87,89.66,2,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,270,0.0,0,0,0,10,58.82,1,1,0,0,0,0,0,0,9,0,0,3,0,17,6,0,10,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yehor Klymenko,2141216,Premier League 24/25,Ukrainian Premier League,Rukh Lviv,6.9,0,0,28,31,90.32,2,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,90,0.0,0,0,0,3,60.0,0,1,1,0,0,0,0,0,3,0,0,1,0,5,1,0,2,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Bryan Castillo,985007,Premier League 25/26,Ukrainian Premier League,Oleksandria,6.5666666666667,2,1,100,142,70.42,10,2,9,64.29,4,0,1,1,50.0,14,4,19,38.0,934,14.29,0,0,0,2,33.33,2,4,26,22,3,1,1,0,0,0,0,9,2,6,0,1,21,16,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Dmytrii Kremchanin,1158178,Premier League 25/26,Ukrainian Premier League,Oleksandria,0.0,0,0,3,6,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,17,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Papa Ndiaga Yade,991359,Premier League 25/26,Ukrainian Premier League,Oleksandria,6.525,0,0,26,40,65.0,4,2,4,100.0,0,0,0,0,0.0,4,0,7,26.92,322,0.0,0,0,0,2,66.67,0,0,1,2,0,2,1,0,0,0,0,4,3,3,0,0,7,5,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yanis Hamache,962372,Liga Portugal 23/24,Liga Portugal Betclic,FC Arouca,7.0,0,0,23,25,92.0,6,0,1,100.0,0,0,0,0,0.0,0,0,0,0.0,41,0.0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,2,2,2,0,0,0.01948939,14,9,1,0,2,66.666666666667,0,0,0,0,0,6,0,2,1,42,0,0,0,0,0,0,0,0,0,1,0,0.0,14,14,0,0.0,0,
Mauro Rodrigues,978212,Premier League 25/26,Ukrainian Premier League,Oleksandria,6.5,0,0,50,63,79.37,2,1,10,58.82,0,0,0,2,40.0,3,0,1,11.11,300,0.0,0,0,0,2,100.0,0,0,5,2,5,2,0,0,0,0,0,3,5,2,0,0,15,5,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Mauro Rodrigues,978212,Super League 24/25,Swiss Super League,Yverdon-Sport FC,6.7666666666667,1,2,345,439,78.587699316629,127,20,30,54.545454545455,2,1,1,5,26.315789473684,23,7,11,28.205128205128,1532,4.3478260869565,1,0,0,23,57.5,9,0,46,25,23,3,7,0,0,1,0,17,19,40,23,0,89,28,27,1,2,0.0,128,222,27,11,102,49.756097560976,1,0,0,0,34,228,8,26,18,790,1,0,0,0,0,0,0,0,20,55,18,66.666666666667,154,304,1,0.0,0,
Mauro Rodrigues,978212,Super League 23/24,Swiss Super League,Yverdon-Sport FC,6.6571428571429,1,2,240,294,81.632653061224,90,21,27,44.262295081967,3,0,0,7,33.333333333333,18,4,9,47.368421052632,950,5.5555555555556,0,0,0,5,50.0,6,0,34,18,10,3,8,0,0,1,0,6,21,10,28,0,60,30,28,4,1,0.0,86,161,20,7,81,50.943396226415,0,0,0,0,16,163,5,3,3,568,1,0,0,0,0,0,0,0,21,61,17,85.0,100,215,0,0.0,0,
Fernando Henrique,1067634,Premier League 25/26,Ukrainian Premier League,Oleksandria,6.6210526315789,0,1,474,556,85.25,53,1,1,100.0,3,0,0,0,0.0,4,0,12,54.55,1262,0.0,0,0,0,31,49.21,23,18,5,17,24,0,4,0,0,0,0,13,1,63,0,0,128,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Serhii Buletsa,981190,Premier League 25/26,Ukrainian Premier League,Oleksandria,6.8666666666667,1,1,280,340,82.35,23,16,9,69.23,0,0,0,8,66.67,13,4,3,27.27,1030,7.692,0,0,3,22,59.46,8,3,11,6,10,2,2,0,0,0,0,13,12,37,0,0,55,16,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Serhii Buletsa,981190,Premier League 24/25,Ukrainian Premier League,Oleksandria,6.75,0,0,29,32,90.63,7,1,0,0.0,0,0,0,0,0.0,1,0,1,50.0,85,0.0,0,0,0,1,50.0,0,0,2,0,0,0,0,0,0,0,0,1,2,2,0,0,5,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Tedi Cara,892698,Premier League 25/26,Ukrainian Premier League,Oleksandria,6.82,4,2,316,416,75.96,20,22,52,73.24,2,0,0,16,35.56,21,10,2,8.7,1662,19.05,0,0,0,6,50.0,5,8,17,8,22,8,1,2,0,0,0,20,45,12,0,0,50,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Tedi Cara,892698,Premier League 24/25,Ukrainian Premier League,Oleksandria,7.4153846153846,6,2,215,267,80.52,10,20,33,68.75,2,0,0,13,52.0,21,10,2,25.0,969,28.57,0,0,0,9,75.0,4,1,7,11,6,5,0,0,0,0,0,13,25,12,0,0,22,13,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Hussayn Touati,997188,Premier League 25/26,Ukrainian Premier League,Oleksandria,6.66,3,0,51,90,56.67,4,3,19,61.29,2,0,0,2,15.38,9,5,1,9.09,433,33.33,0,0,0,4,28.57,3,1,5,7,5,2,2,0,0,0,0,2,13,14,0,0,13,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Hussayn Touati,997188,UEFA Europa League 23/24,UEFA Europa League,Servette FC,6.6666666666667,0,0,8,12,66.666666666667,4,2,1,100.0,0,0,0,1,100.0,0,0,1,33.333333333333,31,0.0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,3,0,0,0.03837797,0,9,3,0,5,83.333333333333,0,0,0,0,0,10,0,2,1,28,0,0,0,0,0,0,0,0,2,1,3,100.0,0,13,0,0.0,0,
Hussayn Touati,997188,Super League 23/24,Swiss Super League,Servette FC,6.48,0,0,22,31,70.967741935484,10,0,6,40.0,0,0,0,0,0.0,6,1,1,33.333333333333,130,0.0,0,0,0,1,25.0,0,0,1,5,4,0,2,0,0,0,0,1,9,4,3,0,11,7,5,0,0,0.0,9,13,1,0,8,28.571428571429,0,0,0,0,2,40,1,2,1,82,0,0,0,0,0,0,0,0,0,15,1,100.0,12,28,0,0.0,0,
Jhonnatan da Silva,1587870,Premier League 25/26,Ukrainian Premier League,Oleksandria,6.7363636363636,1,0,58,74,78.38,5,4,15,93.75,3,0,1,1,20.0,4,2,0,0.0,372,25.0,0,0,0,3,42.86,0,1,17,3,3,1,1,0,0,0,0,2,5,7,0,1,17,12,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Mateus Amaral,1590334,Premier League 25/26,Ukrainian Premier League,Oleksandria,6.4571428571429,2,0,77,94,81.91,6,3,4,80.0,1,0,0,2,50.0,9,3,4,50.0,402,22.22,0,0,0,3,60.0,4,2,3,3,3,0,1,1,0,0,0,3,4,5,0,0,15,8,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Mateus Amaral,1590334,Premier League 24/25,Ukrainian Premier League,Oleksandria,6.65,0,0,13,15,86.67,1,1,0,0.0,0,0,0,0,0.0,1,0,1,100.0,45,0.0,0,0,0,1,100.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Jota,1907082,Premier League 25/26,Ukrainian Premier League,Oleksandria,6.7307692307692,2,1,140,193,72.54,7,5,19,76.0,0,0,0,8,30.77,12,5,4,23.53,613,16.67,0,0,0,9,52.94,3,5,8,4,11,0,0,0,0,0,0,7,26,17,0,0,32,13,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Daniil Vashchenko,1490779,Premier League 25/26,Ukrainian Premier League,Oleksandria,6.41,0,0,246,314,78.34,21,0,2,66.67,3,0,0,2,50.0,6,0,7,50.0,743,0.0,0,0,0,10,26.32,12,8,3,9,24,0,3,0,0,0,0,8,4,38,0,0,72,11,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Daniil Vashchenko,1490779,Premier League 24/25,Ukrainian Premier League,Oleksandria,6.7555555555556,1,0,133,163,81.6,16,3,1,100.0,1,0,0,0,0.0,8,2,2,25.0,412,12.5,0,0,0,13,46.43,7,1,3,7,3,0,0,0,0,0,0,3,0,28,0,0,38,11,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Daniil Vashchenko,1490779,Premier League 23/24,Ukrainian Premier League,Oleksandria,6.4666666666667,0,0,46,55,83.64,3,0,1,100.0,0,0,0,0,0.0,2,0,1,50.0,159,0.0,0,0,0,1,20.0,0,0,0,1,6,0,0,0,0,0,0,2,1,5,0,0,10,5,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Artem Kozak,976983,Premier League 25/26,Ukrainian Premier League,Oleksandria,6.6727272727273,0,0,182,237,76.79,20,9,7,77.78,1,0,0,5,26.32,8,1,3,21.43,649,0.0,0,0,1,18,85.71,4,5,4,6,11,0,0,0,0,0,0,8,19,21,0,0,27,11,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Artem Kozak,976983,Premier League 24/25,Ukrainian Premier League,Oleksandria,6.9380952380952,1,2,291,372,78.23,22,15,23,76.67,1,0,0,10,41.67,18,7,12,30.0,1134,5.556,0,0,0,13,48.15,12,3,11,7,5,2,2,2,0,0,0,11,24,27,0,0,40,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Artem Kozak,976983,Premier League 23/24,Ukrainian Premier League,Polissya Zhytomyr,7.1576923076923,4,2,526,704,74.72,61,36,52,73.24,2,0,0,12,27.27,47,10,20,31.75,1916,8.511,1,1,7,39,43.82,10,7,11,21,29,3,2,1,0,0,0,20,44,89,0,0,101,26,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Shostak,1006092,Premier League 25/26,Ukrainian Premier League,Oleksandria,6.6444444444444,1,0,287,342,83.92,22,4,5,83.33,9,0,0,0,0.0,6,2,7,46.67,936,16.67,0,0,0,9,47.37,7,3,8,12,13,1,10,0,0,0,0,10,9,19,0,0,57,18,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Shostak,1006092,Premier League 24/25,Ukrainian Premier League,Oleksandria,6.6666666666667,0,0,145,173,83.82,13,1,4,80.0,3,0,0,0,0.0,5,1,9,64.29,570,0.0,0,0,0,6,75.0,10,4,4,9,10,1,3,0,0,0,0,6,4,8,0,0,46,16,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Shostak,1006092,Premier League 23/24,Ukrainian Premier League,Oleksandria,6.81875,1,0,197,259,76.06,21,5,29,82.86,3,0,0,4,40.0,9,3,8,53.33,907,11.11,0,0,0,2,33.33,5,1,8,12,8,2,3,0,0,0,0,9,10,6,0,0,49,16,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Dmytro Myshniov,282623,Premier League 25/26,Ukrainian Premier League,Oleksandria,6.8611111111111,0,0,635,750,84.67,81,11,18,100.0,4,0,0,1,14.29,13,3,6,31.58,1578,0.0,0,0,0,45,54.88,14,3,26,17,24,0,6,0,0,0,0,17,7,82,0,0,119,19,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Dmytro Myshniov,282623,Premier League 24/25,Ukrainian Premier League,Oleksandria,6.7066666666667,2,1,390,484,80.58,44,9,7,77.78,3,0,0,3,14.29,19,7,5,14.29,1608,10.53,0,0,1,20,57.14,10,7,19,25,20,1,2,0,0,0,0,18,21,35,0,0,87,30,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
